id,name,base_frequency,tdp,max_temp,url,socket,product_line,lithography,opn_tray,opn_pib,revision,cache_l1,cache_l2,cache_l3,first_mention_year
84,AMD Athlon 3200+,2200,59,69,https://web.archive.org/web/20131123021231/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=127&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,90,ADA3200AI04BX,ADA3200BXBOX,E6,128,512,0,2013
85,AMD Athlon 3200+,2200,89,70,https://web.archive.org/web/20131123025513/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=126&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,130,ADA3200AEP4AX,ADA3200AXBOX,CG,128,512,0,2013
86,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5600B,2900,65,72,https://web.archive.org/web/20121103184325/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=461&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO560BIAA5DO,,G2,128,512,,2012
87,AMD Business Class- AMD Athlon X2 Dual-Core Processors 4850B,2500,45,78,https://web.archive.org/web/20121103194628/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=460&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADH485BIAA5DO,ADH485BDOBOX,G2,128,512,,2012
88,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5400B,2800,65,68,https://web.archive.org/web/20121103175646/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=410&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO540BIAA5DO,ADO540BDOBOX,G2,128,512,,2012
89,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5200B,2700,65,68,https://web.archive.org/web/20121103185403/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=409&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO520BIAA5DO,,G2,128,512,,2012
90,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5000B,2600,65,68,https://web.archive.org/web/20121105221519/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=408&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO500BIAA5OD,,G2,128,512,,2012
91,AMD Business Class- AMD Athlon X2 Dual-Core Processors 4450B,2300,45,78,https://web.archive.org/web/20121105221514/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=407&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADH445BIAA5DO,ADH445BDOBOX,G2,128,512,,2012
92,AMD Athlon LE-1640,2600,45,65,https://web.archive.org/web/20121103193817/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=521&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon,65,ADH1640IAA5DH,,G2,128,1024,,2012
93,AMD Athlon 3500+,2200,67,49,https://web.archive.org/web/20150429064335/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=106&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,939,AMD Athlon,90,ADA3500DKA4CG,ADA3500CGBOX,E4,128,512,0,2015
94,AMD Athlon LE-1640,2600,45,65,https://web.archive.org/web/20131123014816/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=521&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon,65,ADH1640IAA5DH,,G2,128,1024,,2013
95,AMD Athlon LE-1660,2800,45,65,https://web.archive.org/web/20131123014743/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=429&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon,65,ADH1660IAA4DP,ADH1660DPBOX,G2,128,512,,2013
96,AMD Athlon LE-1640,2700,45,65,https://web.archive.org/web/20131123161016/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=383&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon,65,ADH1640IAA4DP,ADH1640DPBOX,G2,128,512,,2013
97,AMD Athlon 2800+,1800,89,70,https://web.archive.org/web/20131123022609/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=134&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,130,ADA2800AEP4AX,ADA2800AXBOX,CG,128,512,0,2013
98,AMD Athlon 2800+,1800,89,70,https://web.archive.org/web/20131123021242/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=133&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,130,ADA2800AEP4AR,ADA2800BOX,CG,128,512,0,2013
99,AMD Sempron 140,2700,45,63,https://web.archive.org/web/20131123014845/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=585&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Sempron,45,SDX140HBK13GQ,SDX140HBGQBOX,C2,128,1024,,2013
100,AMD Sempron LE-1300,2300,45,75,https://web.archive.org/web/20131123014724/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=384&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,65,SDH1300IAA4DP,SDH1300DPBOX,G2,128,512,,2013
101,AMD Business Class- AMD Athlon Processors 1640B,2700,45,65,https://web.archive.org/web/20131123161039/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=411&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon Processors,65,ADH164BIAA4DP,,G2,128,512,,2013
102,AMD Sempron LE-1200,2100,45,65,https://web.archive.org/web/20131123174900/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=136&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,65,SDH1200IAA4DE,SDH1200DPBOX,G1,128,512,0,2013
103,AMD Sempron LE-1250,2200,45,75,https://web.archive.org/web/20131123025528/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=135&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,65,SDH1250IAA4DP,SDH1250DPBOX,G2,128,512,0,2013
104,AMD Sempron 150,2900,45,63,https://web.archive.org/web/20131123022055/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=731&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Sempron,45,SDX150HBK13GM,SDX150HBGMBOX,C3,128,1024,,2013
105,AMD Sempron 145,2800,45,63,https://web.archive.org/web/20131123021639/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=722&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Sempron,45,SDX145HBK13GM,SDX145HBGMBOX,C3,128,1024,,2013
106,AMD Sempron 3200+,1800,62,55,https://web.archive.org/web/20121103180917/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=147&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDA3200IAA2CW,SDA3200CWBOX,F2,128,128,0,2012
107,AMD Sempron 3200+,1800,62,55,https://web.archive.org/web/20121105223038/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=146&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDA3200IAA2CN,SDA3200CNBOX,F2,128,128,0,2012
108,AMD Sempron 3400+,1800,62,55,https://web.archive.org/web/20121105210936/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=144&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDA3400IAA3CW,SDA3400CWBOX,F2,128,256,0,2012
109,AMD Athlon 3200+,2000,89,70,https://web.archive.org/web/20150429064516/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=125&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,130,ADA3200AEP5AR,ADA3200BOX,CG,128,1024,0,2015
110,AMD Sempron 3500+,2000,35,78,https://web.archive.org/web/20131123022624/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=142&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDD3500IAA2CN,SDD3500CBNOX,F2,128,128,0,2013
111,AMD Sempron 3500+,2000,62,55,https://web.archive.org/web/20131123025533/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=141&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDA3500IAA2CN,SDA3500CNBOX,F2,128,128,0,2013
112,AMD Sempron 3600+,2000,62,55,https://web.archive.org/web/20131123022620/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=140&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDA3600IAA3CN,SDA3600CNBOX,F2,128,256,0,2013
113,AMD Sempron 3800+,2200,62,55,https://web.archive.org/web/20131123014532/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=139&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDA3800IAA3CN,SDA3800CNBOX,F2,128,256,0,2013
114,AMD Sempron 3000+,1600,35,78,https://web.archive.org/web/20131123220250/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=150&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDD3000IAA3CN,SDD3000CNBOX,F2,128,256,0,2013
115,AMD Sempron 3000+,1600,62,55,https://web.archive.org/web/20131123021256/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=149&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDA3000IAA3CN,SDA3000CNBOX,F2,128,256,0,2013
116,AMD Sempron 3300+,2000,62,69,https://web.archive.org/web/20131123021307/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=155&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3300AIO2BO,SDA3300BOBOX,E3,128,128,0,2013
117,AMD Sempron 3300+,2000,62,70,https://web.archive.org/web/20131123150204/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=154&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3300AIO2BA,SDA3300CVBOX,D0,128,128,0,2013
118,AMD Sempron 3300+,2000,62,70,https://web.archive.org/web/20131123025543/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=153&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3300AIO2BA,SDA3300BABOX,D0,128,128,0,2013
119,AMD Sempron 3400+,2000,62,69,https://web.archive.org/web/20131123021301/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=152&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3400AIO3BX,SDA3400BXBOX,E6,128,256,0,2013
120,AMD Sempron 2800+,1600,62,55,https://web.archive.org/web/20131123174905/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=151&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDA2800IAA2CN,SDA2800CNBOX,F2,128,128,0,2013
121,AMD Sempron 2800+,1600,62,70,https://web.archive.org/web/20121103194559/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=168&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA2800AIO3BA,SDA2800CVBOX,D0,128,256,0,2012
122,AMD Sempron 2800+,1600,62,70,https://web.archive.org/web/20121105214236/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=167&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA2800AIO3BA,SDA2800BABOX,D0,128,256,0,2012
123,AMD Sempron 3000+,1800,62,69,https://web.archive.org/web/20121103192553/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=166&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3000AIO2BX,SDA3000BXBOX,E6,128,128,0,2012
124,AMD Sempron 3000+,1800,62,69,https://web.archive.org/web/20121105210942/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=165&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3000AIO2BO,SDA3000BOBOX,E3,128,128,0,2012
125,AMD Sempron 3000+,1800,62,70,https://web.archive.org/web/20121103195349/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=164&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3000AIO2BA,SDA3000CVBOX,D0,128,128,0,2012
126,AMD Sempron 3000+,1800,62,70,https://web.archive.org/web/20121105221453/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=163&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3000AIO2BA,SDA3000BABOX,D0,128,128,0,2012
127,AMD Sempron 3000+,1800,62,70,https://web.archive.org/web/20131123014553/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=162&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,130,SDA3000AIP2AX,SDA3000AXBOX,CG,128,128,0,2013
128,AMD Sempron 3100+,1800,62,69,https://web.archive.org/web/20131123025553/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=161&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3100AIO3BX,SDA3100BXBOX,E6,128,256,0,2013
129,AMD Sempron 3100+,1800,62,69,https://web.archive.org/web/20131123174910/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=160&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3100AIO3BO,SDA3100BOBOX,E3,128,256,0,2013
130,AMD Sempron 3100+,1800,62,70,https://web.archive.org/web/20131123014547/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=159&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3100AIO3BA,SDA3100CVBOX,D0,128,256,0,2013
131,AMD Sempron 3100+,1800,62,70,https://web.archive.org/web/20131123025549/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=158&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3100AIO3BA,SDA3100BABOX,D0,128,256,0,2013
132,AMD Sempron 3100+,1800,62,70,https://web.archive.org/web/20131123021311/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=157&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,130,SDA3100AIP3AX,SDA3100AXBOX,CG,128,256,0,2013
133,AMD Sempron 3300+,2000,62,69,https://web.archive.org/web/20131123014542/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=156&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Sempron,90,SDA3300AIO2BX,SDA3300BXBOX,E6,128,128,0,2013
134,AMD Sempron LE-1100,1900,45,65,https://web.archive.org/web/20150429064623/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=138&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,65,SDH1100IAA3DE,SDH1100DPBOX,G1,128,256,0,2015
135,AMD Sempron LE-1150,2000,45,75,https://web.archive.org/web/20150429064618/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=137&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,65,SDH1150IAA3DE,SDH1150DPBOX,G1,128,256,0,2015
136,AMD Sempron 3200+,1800,35,78,https://web.archive.org/web/20150429064716/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=148&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDD3200IAA2CN,SDD3200CNBOX,F2,128,128,0,2015
137,AMD Sempron 3400+,1800,35,78,https://web.archive.org/web/20150429064701/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=145&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDD3400IAA3CN,SDD3400CNBOX,F2,128,256,0,2015
138,AMD Sempron 3400+,1800,62,55,https://web.archive.org/web/20150429064650/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=143&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Sempron,90,SDA3400IAA3CN,SDA3400CNBOX,F2,128,256,0,2015
139,AMD Business Class- AMD Athlon Processors 1640B,2700,45,65,https://web.archive.org/web/20150429065157/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=411&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon Processors,65,ADH164BIAA4DP,,G2,128,512,,2015
140,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5600B,2900,65,72,https://web.archive.org/web/20150429065359/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=461&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO560BIAA5DO,,G2,128,512,,2015
141,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5200B,2700,65,68,https://web.archive.org/web/20150429065140/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=409&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO520BIAA5DO,,G2,128,512,,2015
142,AMD Athlon LE-1640,2600,45,65,https://web.archive.org/web/20150429065537/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=521&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon,65,ADH1640IAA5DH,,G2,128,1024,,2015
143,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5600B,2900,65,72,https://web.archive.org/web/20131123161042/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=461&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO560BIAA5DO,,G2,128,512,,2013
144,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5200B,2700,65,68,https://web.archive.org/web/20131123161032/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=409&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO520BIAA5DO,,G2,128,512,,2013
145,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5000B,2600,65,68,https://web.archive.org/web/20131123022655/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=408&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO500BIAA5OD,,G2,128,512,,2013
146,AMD Athlon 3200+,2000,62,69,https://web.archive.org/web/20150429064414/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=113&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon,90,ADA3200IAA4CN,ADA3200CNBOX,F2,128,512,0,2015
147,AMD Business Class- AMD Athlon Processors 1640B,2700,45,65,https://web.archive.org/web/20121103180943/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=411&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon Processors,65,ADH164BIAA4DP,,G2,128,512,,2012
148,AMD Athlon 3400+,2400,67,65,https://web.archive.org/web/20150429064409/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=112&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,90,ADA3400AIK4BO,,E3,128,512,0,2015
149,AMD Athlon 3400+,2400,89,70,https://web.archive.org/web/20150429064401/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=111&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,130,ADA3400AEP4AX,ADA3400AXBOX,CG,128,512,0,2015
150,AMD Athlon 3400+,2400,89,70,https://web.archive.org/web/20150429064355/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=110&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,130,ADA3400AEP4AR,,CG,128,512,0,2015
151,AMD Athlon 3500+,2200,67,70,https://web.archive.org/web/20150429064315/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=102&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,939,AMD Athlon,90,ADA3500DIK4BI,ADA3500BIBOX,D0,128,512,0,2015
152,AMD Athlon 3800+,2400,89,70,https://web.archive.org/web/20150429071454/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=94&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,939,AMD Athlon,130,ADA3800DEP4AS,,CG,128,512,0,2015
153,AMD Athlon 3500+,2200,35,55,https://web.archive.org/web/20150429071429/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=89&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon,90,ADD3500IAA4CN,ADD3500CNBOX,F2,128,512,0,2015
154,AMD Athlon 3800+,2400,45,55,https://web.archive.org/web/20150429071311/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=83&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon,65,ADH3800IAA4DE,ADH3800DEBOX,G1,128,512,0,2015
155,AMD Athlon 3400+,2400,89,70,https://web.archive.org/web/20121103192507/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=110&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,130,ADA3400AEP4AR,,CG,128,512,0,2012
156,AMD Athlon 3500+,2200,89,70,https://web.archive.org/web/20121103192502/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=100&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,939,AMD Athlon,130,ADA3500DEP4AS,ADA3500ASBOX,CG,128,512,0,2012
157,AMD Athlon 3800+,2400,89,70,https://web.archive.org/web/20121105222740/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=94&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,939,AMD Athlon,130,ADA3800DEP4AS,,CG,128,512,0,2012
158,AMD Athlon X2 4200+,2200,65,55,https://web.archive.org/web/20150429065728/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=58&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADO4200IAA5CU,ADO4200CUBOX,F2,128,512,0,2015
159,AMD Athlon X2 4200+,2200,89,55,https://web.archive.org/web/20150429065723/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=57&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADA4200IAA5CU,ADA4200CUBOX,F2,128,512,0,2015
160,AMD Athlon X2 4400+,2200,65,55,https://web.archive.org/web/20150429065703/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=56&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADO4400IAA6CS,ADO4400CSBOX,F2,128,1024,0,2015
161,AMD Athlon X2 4400+,2200,89,55,https://web.archive.org/web/20150429065637/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=55&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADA4400IAA6CS,ADA4400CSBOX,F2,128,1024,0,2015
162,AMD Athlon X2 4400+,2300,65,55,https://web.archive.org/web/20150429065627/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=54&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,ADO4400IAA5DD,ADO4400DDBOX,G1,128,512,0,2015
163,AMD Athlon X2 4600+,2400,65,55,https://web.archive.org/web/20150429065532/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=52&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADO4600IAA5CZ,ADO4600CZBOX,F3,128,512,0,2015
164,AMD Athlon X2 4800+,2400,89,55,https://web.archive.org/web/20150429065430/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=48&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADA4800IAA6CS,ADA4800CSBOX,F2,128,1024,0,2015
